MANDT	EBELN	EBELP	ZEKKN	VGABE	GJAHR	BELNR	BUZEI	BEWTP	BWART	BUDAT	MENGE	BPMNG	DMBTR	WRBTR	WAERS	AREWR	WESBS	BPWES	SHKZG	BWTAR	ELIKZ	XBLNR	LFGJA	LFBNR	LFPOS	GRUND	CPUDT	CPUTM	REEWR	EVERE	REFWR	MATNR	WERKS	XWSBR	ETENS	KNUMV	MWSKZ	TAX_COUNTRY	LSMNG	LSMEH	EMATN	AREWW	HSWAE	BAMNG	CHARG	BLDAT	XWOFF	XUNPL	ERNAM	SRVPOS	PACKNO	INTROW	BEKKN	LEMIN	AREWB	REWRB	SAPRL	MENGE_POP	BPMNG_POP	DMBTR_POP	WRBTR_POP	WESBB	BPWEB	WEORA	AREWR_POP	KUDIF	RETAMT_FC	RETAMT_LC	RETAMTP_FC	RETAMTP_LC	XMACC	WKURS	INV_ITEM_ORIGIN	VBELN_ST	VBELP_ST	SGT_SCAT	_DATAAGING	SESUOM	LOGSY	ET_UPD	/CWM/BAMNG	/CWM/WESBS	/CWM/TY2TQ	/CWM/WESBB	J_SC_DIE_COMP_F	FSH_SEASON_YEAR	FSH_SEASON	FSH_COLLECTION	FSH_THEME	QTY_DIFF	WRF_CHARSTC1	WRF_CHARSTC2	WRF_CHARSTC3
700	5600000339	00010	00	6	2024	4900274211	0001	U	641	09.02.2024	42.780	0.000	101,231.60	101,231.60	INR	0.00	0.000	0.000	H			0080059108	0000		0000	0000	09.02.2024	00:19:05	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.780		08.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059108	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900274236	0001	U	641	09.02.2024	43.460	0.000	102,840.70	102,840.70	INR	0.00	0.000	0.000	H			0080059115	0000		0000	0000	09.02.2024	00:22:37	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.460		08.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059115	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900274366	0001	U	641	09.02.2024	44.300	0.000	104,828.42	104,828.42	INR	0.00	0.000	0.000	H			0080059152	0000		0000	0000	09.02.2024	00:31:56	0.00		0.00	000000000014000035	1002		0000							0.00	INR	44.300		08.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059152	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900274511	0001	U	641	09.02.2024	43.090	0.000	101,965.16	101,965.16	INR	0.00	0.000	0.000	H			0080059388	0000		0000	0000	09.02.2024	00:49:37	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.090		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059388	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900274725	0001	U	641	09.02.2024	43.840	0.000	103,739.91	103,739.91	INR	0.00	0.000	0.000	H			0080059409	0000		0000	0000	09.02.2024	01:07:03	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.840		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059409	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275097	0001	U	641	09.02.2024	42.780	0.000	101,231.60	101,231.60	INR	0.00	0.000	0.000	H			0080059398	0000		0000	0000	09.02.2024	01:47:08	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.780		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059398	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275193	0001	U	641	09.02.2024	42.320	0.000	100,143.09	100,143.09	INR	0.00	0.000	0.000	H			0080059468	0000		0000	0000	09.02.2024	01:53:12	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.320		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059468	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275279	0001	U	641	09.02.2024	42.570	0.000	100,734.67	100,734.67	INR	0.00	0.000	0.000	H			0080059537	0000		0000	0000	09.02.2024	02:04:27	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.570		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059537	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275625	0001	U	641	09.02.2024	43.090	0.000	101,965.16	101,965.16	INR	0.00	0.000	0.000	H			0080059573	0000		0000	0000	09.02.2024	02:34:41	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.090		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059573	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275679	0001	U	641	09.02.2024	43.360	0.000	102,604.07	102,604.07	INR	0.00	0.000	0.000	H			0080059610	0000		0000	0000	09.02.2024	02:39:38	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.360		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059610	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275784	0001	U	641	09.02.2024	44.050	0.000	104,236.84	104,236.84	INR	0.00	0.000	0.000	H			0080059523	0000		0000	0000	09.02.2024	02:49:22	0.00		0.00	000000000014000035	1002		0000							0.00	INR	44.050		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059523	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900275922	0001	U	641	09.02.2024	42.960	0.000	101,657.54	101,657.54	INR	0.00	0.000	0.000	H			0080059673	0000		0000	0000	09.02.2024	03:06:40	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.960		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059673	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900276281	0001	U	641	09.02.2024	43.280	0.000	102,414.76	102,414.76	INR	0.00	0.000	0.000	H			0080059689	0000		0000	0000	09.02.2024	03:48:03	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.280		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059689	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900276513	0001	U	641	09.02.2024	43.310	0.000	102,485.75	102,485.75	INR	0.00	0.000	0.000	H			0080059694	0000		0000	0000	09.02.2024	04:11:36	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.310		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059694	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900276608	0001	U	641	09.02.2024	42.780	0.000	101,231.60	101,231.60	INR	0.00	0.000	0.000	H			0080059691	0000		0000	0000	09.02.2024	04:18:39	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.780		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059691	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900276665	0001	U	641	09.02.2024	42.850	0.000	101,397.24	101,397.24	INR	0.00	0.000	0.000	H			0080059693	0000		0000	0000	09.02.2024	04:23:19	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.850		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059693	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900276821	0001	U	641	09.02.2024	41.570	0.000	98,368.34	98,368.34	INR	0.00	0.000	0.000	H			0080059825	0000		0000	0000	09.02.2024	04:40:55	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.570		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059825	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900276854	0001	U	641	09.02.2024	42.430	0.000	100,403.38	100,403.38	INR	0.00	0.000	0.000	H			0080059812	0000		0000	0000	09.02.2024	04:41:39	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.430		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059812	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277150	0001	U	641	09.02.2024	41.700	0.000	98,675.96	98,675.96	INR	0.00	0.000	0.000	H			0080059847	0000		0000	0000	09.02.2024	05:23:53	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.700		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059847	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277522	0001	U	641	09.02.2024	42.630	0.000	100,876.65	100,876.65	INR	0.00	0.000	0.000	H			0080059902	0000		0000	0000	09.02.2024	06:53:47	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.630		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059902	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277626	0001	U	641	09.02.2024	42.100	0.000	99,622.49	99,622.49	INR	0.00	0.000	0.000	H			0080061269	0000		0000	0000	09.02.2024	07:15:44	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.100		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061269	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277650	0001	U	641	09.02.2024	41.830	0.000	98,983.58	98,983.58	INR	0.00	0.000	0.000	H			0080061288	0000		0000	0000	09.02.2024	07:18:58	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.830		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061288	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277657	0001	U	641	09.02.2024	42.040	0.000	99,480.51	99,480.51	INR	0.00	0.000	0.000	H			0080060897	0000		0000	0000	09.02.2024	07:25:33	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.040		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080060897	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277737	0001	U	641	09.02.2024	41.580	0.000	98,392.00	98,392.00	INR	0.00	0.000	0.000	H			0080061268	0000		0000	0000	09.02.2024	07:35:12	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.580		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061268	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277784	0001	U	641	09.02.2024	41.750	0.000	98,794.28	98,794.28	INR	0.00	0.000	0.000	H			0080061272	0000		0000	0000	09.02.2024	07:46:06	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.750		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061272	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277789	0001	U	641	09.02.2024	42.450	0.000	100,450.71	100,450.71	INR	0.00	0.000	0.000	H			0080059873	0000		0000	0000	09.02.2024	07:48:28	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.450		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080059873	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900277890	0001	U	641	09.02.2024	42.270	0.000	100,024.77	100,024.77	INR	0.00	0.000	0.000	H			0080061300	0000		0000	0000	09.02.2024	07:56:06	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.270		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061300	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278074	0001	U	641	09.02.2024	41.110	0.000	97,279.83	97,279.83	INR	0.00	0.000	0.000	H			0080061343	0000		0000	0000	09.02.2024	08:39:24	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.110		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061343	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278124	0001	U	641	09.02.2024	42.070	0.000	99,551.50	99,551.50	INR	0.00	0.000	0.000	H			0080061379	0000		0000	0000	09.02.2024	08:59:34	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.070		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061379	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278221	0001	U	641	09.02.2024	41.360	0.000	97,871.41	97,871.41	INR	0.00	0.000	0.000	H			0080061390	0000		0000	0000	09.02.2024	09:24:55	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.360		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061390	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278512	0001	U	641	09.02.2024	41.940	0.000	99,243.88	99,243.88	INR	0.00	0.000	0.000	H			0080061487	0000		0000	0000	09.02.2024	10:13:49	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.940		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061487	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278714	0001	U	641	09.02.2024	42.200	0.000	99,859.13	99,859.13	INR	0.00	0.000	0.000	H			0080061699	0000		0000	0000	09.02.2024	10:50:57	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.200		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061699	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278743	0001	U	641	09.02.2024	42.730	0.000	101,113.28	101,113.28	INR	0.00	0.000	0.000	H			0080061601	0000		0000	0000	09.02.2024	10:53:25	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.730		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061601	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278747	0001	U	641	09.02.2024	42.360	0.000	100,237.74	100,237.74	INR	0.00	0.000	0.000	H			0080061662	0000		0000	0000	09.02.2024	10:55:28	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.360		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061662	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278754	0001	U	641	09.02.2024	42.240	0.000	99,953.78	99,953.78	INR	0.00	0.000	0.000	H			0080061656	0000		0000	0000	09.02.2024	10:58:53	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.240		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061656	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278797	0001	U	641	09.02.2024	41.880	0.000	99,101.90	99,101.90	INR	0.00	0.000	0.000	H			0080061747	0000		0000	0000	09.02.2024	11:01:06	0.00		0.00	000000000014000035	1002		0000							0.00	INR	41.880		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061747	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278813	0001	U	641	09.02.2024	42.160	0.000	99,764.47	99,764.47	INR	0.00	0.000	0.000	H			0080061821	0000		0000	0000	09.02.2024	11:03:11	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.160		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061821	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900278833	0001	U	641	09.02.2024	42.160	0.000	99,764.47	99,764.47	INR	0.00	0.000	0.000	H			0080061762	0000		0000	0000	09.02.2024	11:05:30	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.160		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061762	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900279023	0001	U	641	09.02.2024	43.640	0.000	103,266.64	103,266.64	INR	0.00	0.000	0.000	H			0080061852	0000		0000	0000	09.02.2024	11:33:58	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.640		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061852	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900279042	0001	U	641	09.02.2024	43.880	0.000	103,834.56	103,834.56	INR	0.00	0.000	0.000	H			0080061934	0000		0000	0000	09.02.2024	11:39:33	0.00		0.00	000000000014000035	1002		0000							0.00	INR	43.880		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080061934	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	6	2024	4900279283	0001	U	641	09.02.2024	42.170	0.000	99,788.14	99,788.14	INR	0.00	0.000	0.000	H			0080062009	0000		0000	0000	09.02.2024	12:11:11	0.00		0.00	000000000014000035	1002		0000							0.00	INR	42.170		09.02.2024			SCLADMIN		0000000000	0000000000	00		0.00	0.00	757	0.000	0.000	0.00	0.00	0.000	0.000		0.00	0.00	0.00	0.00	0.00	0.00		0.00000		0080062009	000010						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000191	0010	L		01.02.2024	42.140	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	05:43:45	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000272	0010	L		01.02.2024	41.690	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	06:58:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000273	0010	L		01.02.2024	41.040	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	06:58:58	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000274	0010	L		01.02.2024	41.930	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	06:58:58	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000275	0010	L		01.02.2024	42.160	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	06:58:58	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000332	0010	L		01.02.2024	41.730	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:29	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000333	0010	L		01.02.2024	42.210	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:30	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000334	0010	L		01.02.2024	41.790	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:30	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000335	0010	L		01.02.2024	42.000	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:30	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000336	0010	L		01.02.2024	41.530	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:30	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000337	0010	L		01.02.2024	42.290	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:30	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000338	0010	L		01.02.2024	41.510	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000339	0010	L		01.02.2024	41.980	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000340	0010	L		01.02.2024	42.170	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000341	0010	L		01.02.2024	41.580	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000342	0010	L		01.02.2024	42.030	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000343	0010	L		01.02.2024	41.970	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:32	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000344	0010	L		01.02.2024	42.140	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:32	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080000345	0010	L		01.02.2024	40.980	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	01.02.2024	07:05:32	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
