"BizOpId"	"BizOpName"	"RequirementId"	"Requirement"	"RequirementNecessity"	"SegwProject"	"ApiHubIdentity"	"ExternalServiceName"	"VersionSelector"	"Protocol"	"SapOperation"	"Coverage"	"CoverageScope"	"EvidenceClass"	"EvidenceRef"	"LocalDesignTime"	"LocalRuntimeRegistered"	"IcfNodeActive"	"ActivationRequirement"	"GapOrConstraint"	"OpenItemId"	"Disposition"	"Status"	"Notes"
"API-01"	"Submit MIGO"	"API-01-R11"	"MaterialDocument in response"	"Mandatory"	"MMIM_MATDOC"	"(none - not an SAP API Hub artifact)"	"MMIM_MATDOC_SRV"	""	"OData V2"	"GET MatDocHeaders (key MaterialDocument+MaterialDocumentYear)"	"PARTIAL"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_matdoc"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1. ICF/system-alias state still unverified."	""	"MDOC-1"	"COMPLEMENTARY"	"OPEN"	"Read-back only. Cannot produce the key because it cannot post."
"API-01"	"Submit MIGO"	"API-01-R12"	"MaterialDocumentYear in response"	"Mandatory"	"MMIM_MATDOC"	"(none - not an SAP API Hub artifact)"	"MMIM_MATDOC_SRV"	""	"OData V2"	"GET MatDocHeaders"	"PARTIAL"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_matdoc"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1. ICF/system-alias state still unverified."	""	"MDOC-1"	"COMPLEMENTARY"	"OPEN"	"Part of the header key. Read from SAP, never derived from a date."
"API-01"	"Submit MIGO"	"API-01-R13"	"Allocations[].MaterialDocumentItem"	"Mandatory"	"MMIM_MATDOC"	"(none - not an SAP API Hub artifact)"	"MMIM_MATDOC_SRV"	""	"OData V2"	"GET MatDocItems (key includes MaterialDocumentItem)"	"PARTIAL"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_matdoc"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1. ICF/system-alias state still unverified."	""	"MDOC-1"	"COMPLEMENTARY"	"OPEN"	"Answers the MD-4 read-back question for API_MATERIAL_DOCUMENT"
"API-01"	"Submit MIGO"	"API-01-R14"	"Allocations[].PostedQuantity"	"Mandatory"	"MMIM_MATDOC"	"(none - not an SAP API Hub artifact)"	"MMIM_MATDOC_SRV"	""	"OData V2"	"MatDocItem.QuantityInEntryUnit + EntryUnit"	"PARTIAL"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_matdoc"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1. ICF/system-alias state still unverified."	""	"MDOC-1"	"COMPLEMENTARY"	"OPEN"	""
"API-01"	"Submit MIGO"	"API-01-R21"	"Post the goods receipt"	"Mandatory"	"MMIM_MATDOC"	"(none - not an SAP API Hub artifact)"	"MMIM_MATDOC_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_matdoc"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1. ICF/system-alias state still unverified."	"Every entity set is Addressable only. No Creatable, Updatable or Deletable flag anywhere. Both function imports are GET helpers."	""	"COMPLEMENTARY"	"SETTLED"	""
"API-01"	"Submit MIGO"	"API-01-R16"	"RemainingQuantity"	"Mandatory"	"MMIM_MATDOC"	"(none - not an SAP API Hub artifact)"	"MMIM_MATDOC_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_matdoc"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1. ICF/system-alias state still unverified."	"CurrentStock and BlockedStockQuantity exist but are stock positions, not open receipt quantity"	""	"COMPLEMENTARY"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R01"	"PredecessorDocument = sales order"	"Mandatory"	"LE_SHP_OD_CREATE"	"(none - not an SAP API Hub artifact)"	"LE_SHP_OD_CREATE_SRV"	""	"OData V2"	"C_OutboundDeliveryCreate.SDDocument (due-list key)"	"PARTIAL"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_od_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"Selection over a due list, not create-from-predecessor"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R02"	"PredecessorType = STO_PO"	"Mandatory"	"LE_SHP_OD_CREATE"	"(none - not an SAP API Hub artifact)"	"LE_SHP_OD_CREATE_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_od_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"No purchase-order concept anywhere in the model; all references are SD documents"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R03"	"DeliveryQuantity"	"Mandatory"	"LE_SHP_OD_CREATE"	"(none - not an SAP API Hub artifact)"	"LE_SHP_OD_CREATE_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_od_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"No quantity field exists in the model"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R04"	"DeliveryDocument returned"	"Mandatory"	"LE_SHP_OD_CREATE"	"(none - not an SAP API Hub artifact)"	"LE_SHP_OD_CREATE_SRV"	""	"OData V2"	"OutboundDeliveryCreationResponse"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_od_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"Response is a collective-run log keyed on Sammg with NoOfDeliveries, not a single delivery number"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R20"	"Integration-released API status"	"Architecture"	"LE_SHP_OD_CREATE"	"(none - not an SAP API Hub artifact)"	"LE_SHP_OD_CREATE_SRV"	""	"OData V2"	"n/a"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_od_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"32 of 34 SADL entity sets are value helps; transactional entity is a worklist row"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R01"	"PredecessorDocument = sales order"	"Mandatory"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"POST C_DelivWthRefQuickCreate (ReferenceSDDocument)"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	""	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R02"	"PredecessorType = STO_PO"	"Mandatory"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"Value help is sales orders due for delivery; no purchase-order concept in the model"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R03"	"DeliveryQuantity"	"Mandatory"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"All 17 properties are header/organisational; no quantity and no item level"	"QCD-1"	"REJECT-MISSING-OPERATION"	"OPEN"	""
"API-02"	"Create DI"	"API-02-R04"	"DeliveryDocument returned"	"Mandatory"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"C_DelivWthRefQuickCreate key = OutboundDelivery"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	""	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R05"	"Material and ConfirmedQuantity returned"	"Mandatory"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"Header-only entity; no item navigation"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R06"	"Incoterm returned"	"Mandatory"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	""	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-02"	"Create DI"	"API-02-R20"	"Integration-released API status"	"Architecture"	"LE_SHP_QC_DLVREF"	"(none - not an SAP API Hub artifact)"	"LE_SHP_QC_DLVREF_SRV"	""	"OData V2"	"n/a"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#le_shp_qc_dlvref"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1"	"11 of 12 entity sets are value helps; Fiori quick-create dialog service"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R01"	"Create billing document from the validated DI"	"Mandatory"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"POST CreateBillingDocuments (ReferenceSDDocument + Category + Item)"	"DIRECT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	""	"SCI-1"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	"Only billing-creation operation found in the entire 2,626-project catalogue"
"API-03"	"Create Invoice / Billing Documents"	"API-03-R02"	"BillingDocument returned"	"Mandatory"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"FunctionImportResult.BillingDocument"	"DIRECT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	""	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R03"	"Status / MessageCode / Message"	"Mandatory"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"FunctionImportResult.MessageType / MessageId / Message"	"PARTIAL"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"CPI must map SAP message ids to stable portal codes"	"SCI-1"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R04"	"AccountingDocument returned"	"Optional"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"BillingDocumentReleaseRequested parameter"	"UNPROVEN"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"Release flag exists; whether it yields the accounting document is unproven"	"SCI-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R05"	"BatchAllocations / batch determination stage"	"Mandatory"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"(none)"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"Billing stage only; batch determination belongs to the delivery service"	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R06"	"PGI stage (PgiMaterialDocument + Year)"	"Optional"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"(none)"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"Covered by API_OUTBOUND_DELIVERY_0002 PostGoodsIssue"	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R07"	"Shipment / ShipmentCost stages"	"Optional"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"(none)"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"See API-04 outside-SEGW gap"	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R08"	"IRN / EWayBillNumber stages"	"Optional"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"(none)"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"See API-06 outside-SEGW gap"	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R09"	"ProcessId / ProcessStatus orchestration handle"	"Mandatory"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"(none)"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"CPI/T2 must own the orchestration handle"	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R20"	"Integration-released API status"	"Architecture"	"SD_CUSTOMER_INVOICES_CREATE"	"(none - not an SAP API Hub artifact)"	"SD_CUSTOMER_INVOICES_CREATE"	""	"OData V2"	"n/a"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#sd_customer_invoices_create"	"PRESENT"	"YES"	"UNKNOWN"	"None - already registered v1 (external name has no _SRV suffix)"	"44 SADL entity types all read-only value helps; C_BillingDueListItem_F0798Type identifies Fiori app F0798"	"GR4-4"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R01"	"InvoiceDocument key"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"GET A_BillingDocument (key BillingDocument)"	"DIRECT"	"ALONE"	"LOCAL-DESIGN+SAP-OFFICIAL"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R02"	"Link to STO outbound delivery"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"A_BillingDocumentItem.ReferenceSDDocument + Category + Item"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R03"	"InvoiceDate, CompanyCode, SupplyingPlant"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"A_BillingDocument header + item Plant"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R04"	"InvoicedQuantity, NetAmount, Currency"	"Optional"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"BillingQuantity / NetAmount / TransactionCurrency"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R05"	"InvoiceStatus normalisation"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"BillingDocumentIsCancelled + CancelledBillingDocument"	"PARTIAL"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	"CPI must map to the v1.7 status domain"	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R06"	"ChangedSince delta watermark"	"Optional"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"A_BillingDocument.LastChangeDateTime"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	"Genuine watermark - most candidates cannot supply one"
"API-10"	"STO Invoice"	"API-10-R07"	"StockTransportOrder on the invoice row"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"(not direct)"	"UNPROVEN"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	"Reachable only by joining through the delivery to its STO predecessor"	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-10"	"STO Invoice"	"API-10-R20"	"Authoritative STO invoice object confirmed"	"Architecture"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"n/a"	"UNPROVEN"	"ALONE"	"BUSINESS-DEMAND"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	"SD billing vs MM supplier invoice vs India GST stock-transfer document - hard gate, unchanged"	"ABD-2"	"CONDITIONAL-BUSINESS-GATE"	"OPEN"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R01"	"Create billing document from the validated DI"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN+SAP-OFFICIAL"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	"No entity set is Creatable. Documented V2 surface is read/cancel/PDF; creation exists only on the OData V4 successor."	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	""
"API-03"	"Create Invoice / Billing Documents"	"API-03-R02"	"BillingDocument returned"	"Mandatory"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"GET A_BillingDocument"	"PARTIAL"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	"Read-back after creation by another service"
"API-03"	"Create Invoice / Billing Documents"	"API-03-R04"	"AccountingDocument returned"	"Optional"	"API_BILLING_DOCUMENT"	"API_BILLING_DOCUMENT_SRV"	"API_BILLING_DOCUMENT_SRV"	""	"OData V2"	"A_BillingDocument.AccountingDocument"	"DIRECT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_billing_document"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_BILLING_DOCUMENT_SRV"	""	""	"CONDITIONAL-BUSINESS-GATE"	"SETTLED"	"Answers SCI-2 - the accounting document is readable here regardless of the release flag"
"API-08"	"STO Orders"	"API-08-R01"	"StockTransportOrder + PurchaseOrderItem"	"Mandatory"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"GET StockTransferOrderItems"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	""	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R02"	"DocumentType (ZP06 validation)"	"Mandatory"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	"No document type field - cannot distinguish an STO from any other purchase order"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R03"	"CompanyCode, PurchasingOrganization, PurchasingGroup"	"Mandatory"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	"Header carries only PurchaseOrder, PurchasingDocumentDate, SupplyingPlant"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R04"	"SupplyingPlant, ReceivingPlant, Material, OrderedQuantity, Unit, DeliveryDate"	"Mandatory"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"StockTransferOrderItem fields"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	""	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
